Sentence_no,Token,Token_ID,Token_TYPE,Token_no,Partition
800,a,P,NONE,12,3
800,list,T5,Variable,13,3
800,of,T5,Variable,14,3
800,valid,T5,Variable,15,3
800,RPC,T5,Variable,16,3
800,authentication,T5,Variable,17,3
800,flavors,T5,Variable,18,3
800,for,T6,Pred_Name,19,3
800,a,P,NONE,20,3
800,specific,T7,Variable,21,3
800,file,T7,Variable,22,3
800,object,T7,Variable,23,3
800,.,P,NONE,24,3
801,Unlike,P,NONE,0,3
801,"SECINFO,",P,NONE,1,3
801,SECINFO_NO_NAME,T11,OperationName,2,3
801,only,T8,Pred_Name,3,3
801,works,T8,Pred_Name,4,3
801,with,T8,Pred_Name,5,3
801,objects,T10,Variable,6,3
801,that,P,NONE,7,3
801,are,T9,Pred_Name,8,3
801,accessed,T9,Pred_Name,9,3
801,by,P,NONE,10,3
801,filehandle,T13,Variable,11,3
801,.,P,NONE,12,3
802,There,T12,Pred_Name,0,3
802,are,T12,Pred_Name,1,3
802,two,T15,Variable,2,3
802,styles,T15,Variable,3,3
802,of,P,NONE,4,3
802,SECINFO_NO_NAME,T76,OperationName,5,3
802,",",P,NONE,6,3
802,as,T14,Pred_Name,7,3
802,determined,T14,Pred_Name,8,3
802,by,P,NONE,9,3
802,the,P,NONE,10,3
802,value,T85,Pred_Name,11,3
802,of,P,NONE,12,3
802,the,P,NONE,13,3
802,secinfo_style4,T16,Variable,14,3
802,enumeration,P,NONE,15,3
802,.,P,NONE,16,3
803,If,T17,if_else,0,3
803,SECINFO_STYLE4_CURRENT_FH,T19,Value,1,3
803,is,T18,Pred_Name,2,3
803,passed,T18,Pred_Name,3,3
803,",",P,NONE,4,3
803,then,P,NONE,5,3
803,SECINFO_NO_NAME,T21,Variable,6,3
803,is,T20,Pred_Name,7,3
803,querying,T20,Pred_Name,8,3
803,for,P,NONE,9,3
803,the,P,NONE,10,3
803,required,T22,Variable,11,3
803,security,T22,Variable,12,3
803,for,P,NONE,13,3
803,the,P,NONE,14,3
803,current,T23,Variable,15,3
803,filehandle,T23,Variable,16,3
803,.,P,NONE,17,3
804,If,T27,if_else,0,3
804,SECINFO_STYLE4_PARENT,T30,Value,1,3
804,is,T29,Pred_Name,2,3
804,passed,T29,Pred_Name,3,3
804,",",P,NONE,4,3
804,then,P,NONE,5,3
804,SECINFO_NO_NAME,T32,Variable,6,3
804,is,T31,Pred_Name,7,3
804,querying,T31,Pred_Name,8,3
804,for,P,NONE,9,3
804,the,P,NONE,10,3
804,required,T35,Variable,11,3
804,security,T35,Variable,12,3
804,of,T33,Pred_Name,13,3
804,the,T33,Pred_Name,14,3
804,current,T34,Variable,15,3
804,filehandle's,T34,Variable,16,3
804,parent,T34,Variable,17,3
804,.,P,NONE,18,3
805,If,T28,if_else,0,3
805,the,P,NONE,1,3
805,style,T37,Variable,2,3
805,selected,T36,Pred_Name,3,3
805,is,P,NONE,4,3
805,SECINFO_STYLE4_PARENT,T38,Value,5,3
805,",",P,NONE,6,3
805,then,P,NONE,7,3
805,SECINFO,T40,Value,8,3
805,should,T39,Pred_Name,9,3
805,apply,T39,Pred_Name,10,3
805,the,P,NONE,11,3
805,same,T41,Pred_Name,12,3
805,access,T41,Pred_Name,13,3
805,methodology,T41,Pred_Name,14,3
805,used,T53,Func_Name,15,3
805,for,T53,Func_Name,16,3
805,LOOKUPP,T54,OperationName,17,3
805,when,P,NONE,18,3
805,evaluating,T55,Pred_Name,19,3
805,the,P,NONE,20,3
805,traversal,T56,Func_Name,21,3
805,to,P,NONE,22,3
805,the,P,NONE,23,3
805,parent,T57,Variable,24,3
805,directory,T57,Variable,25,3
805,.,P,NONE,26,3
806,"Therefore,",P,NONE,0,3
806,if,T42,if_else,1,3
806,the,P,NONE,2,3
806,requester,T44,Variable,3,3
806,does,T43,Pred_Name,4,3
806,not,T43,Pred_Name,5,3
806,have,T43,Pred_Name,6,3
806,the,P,NONE,7,3
806,appropriate,T45,Pred_Name,8,3
806,access,T45,Pred_Name,9,3
806,to,P,NONE,10,3
806,LOOKUPP,T46,OperationName,11,3
806,the,P,NONE,12,3
806,parent,T47,Variable,13,3
806,",",P,NONE,14,3
806,then,P,NONE,15,3
806,SECINFO_NO_NAME,T50,OperationName,16,3
806,must,T48,Pred_Name,17,3
806,behave,T48,Pred_Name,18,3
806,the,P,NONE,19,3
806,same,T49,Pred_Name,20,3
806,way,T49,Pred_Name,21,3
806,and,T96,and,22,3
806,return,T51,Op_return,23,3
806,NFS4ERR_ACCESS,T52,Value,24,3
806,.,P,NONE,25,3
807,If,T26,if_else,0,3
807,PUTFH,T67,OperationName,1,3
807,",",P,NONE,2,3
807,PUTPUBFH,T68,OperationName,3,3
807,",",P,NONE,4,3
807,PUTROOTFH,T69,OperationName,5,3
807,",",P,NONE,6,3
807,or,T71,or,7,3
807,RESTOREFH,T70,OperationName,8,3
807,returns,T72,Op_return,9,3
807,NFS4ERR_WRONGSEC,T73,Value,10,3
807,",",P,NONE,11,3
807,then,P,NONE,12,3
807,the,P,NONE,13,3
807,client,P,NONE,14,3
807,resolves,T74,Func_Name,15,3
807,the,T74,Func_Name,16,3
807,situation,T74,Func_Name,17,3
807,by,T74,Func_Name,18,3
807,sending,T74,Func_Name,19,3
807,a,P,NONE,20,3
807,COMPOUND,T82,OperationName,21,3
807,request,P,NONE,22,3
807,that,P,NONE,23,3
807,consists,T77,Pred_Name,24,3
807,of,T77,Pred_Name,25,3
807,PUTFH,T79,OperationName,26,3
807,",",P,NONE,27,3
807,PUTPUBFH,T80,OperationName,28,3
807,",",P,NONE,29,3
807,or,T78,or,30,3
807,PUTROOTFH,T81,OperationName,31,3
807,immediately,P,NONE,32,3
807,followed,T83,Pred_Name,33,3
807,by,T83,Pred_Name,34,3
807,SECINFO_NO_NAME,T84,Variable,35,3
807,",",P,NONE,36,3
807,style,P,NONE,37,3
807,SECINFO_STYLE4_CURRENT_FH,T95,Value,38,3
807,.,P,NONE,39,3
808,If,T25,if_else,0,3
808,SECINFO_STYLE4_PARENT,T60,Value,1,3
808,is,T59,Pred_Name,2,3
808,specified,T59,Pred_Name,3,3
808,and,T61,and,4,3
808,there,T62,Pred_Name,5,3
808,is,T62,Pred_Name,6,3
808,no,T62,Pred_Name,7,3
808,parent,T63,Variable,8,3
808,directory,T63,Variable,9,3
808,",",P,NONE,10,3
808,SECINFO_NO_NAME,T65,OperationName,11,3
808,MUST,P,NONE,12,3
808,return,T64,Op_return,13,3
808,NFS4ERR_NOENT,T66,Value,14,3
808,.,P,NONE,15,3
809,On,T24,Op_return,0,3
809,success,T58,Value,1,3
809,",",P,NONE,2,3
809,the,P,NONE,3,3
809,current,T86,Variable,4,3
809,filehandle,T86,Variable,5,3
809,is,T87,Pred_Name,6,3
809,consumed,T87,Pred_Name,7,3
809,(see,P,NONE,8,3
809,Section,P,NONE,9,3
809,"2.6.3.1.1.8),",P,NONE,10,3
809,and,P,NONE,11,3
809,if,T88,if_else,12,3
809,the,P,NONE,13,3
809,next,T98,Variable,14,3
809,operation,T98,Variable,15,3
809,after,T97,Pred_Name,16,3
809,SECINFO_NO_NAME,T91,Variable,17,3
809,tries,T90,Pred_Name,18,3
809,to,T90,Pred_Name,19,3
809,use,T90,Pred_Name,20,3
809,the,P,NONE,21,3
809,current,T92,Variable,22,3
809,filehandle,T92,Variable,23,3
809,",",P,NONE,24,3
809,that,P,NONE,25,3
809,operation,T93,Variable,26,3
809,will,T89,Pred_Name,27,3
809,fail,T89,Pred_Name,28,3
809,with,P,NONE,29,3
809,the,P,NONE,30,3
809,status,P,NONE,31,3
809,NFS4ERR_NOFILEHANDLE,T94,Value,32,3
809,.,P,NONE,33,3
810,If,T1,if_else,0,1
810,there,T2,Pred_Name,1,1
810,is,T2,Pred_Name,2,1
810,no,P,NONE,3,1
810,saved,T3,Variable,4,1
810,filehandle,T3,Variable,5,1
810,",",P,NONE,6,1
810,then,P,NONE,7,1
810,return,T4,Op_return,8,1
810,the,P,NONE,9,1
810,error,P,NONE,10,1
810,NFS4ERR_RESTOREFH,T5,Value,11,1
810,.,P,NONE,12,1
811,This,P,NONE,0,0
811,operation,T2,Variable,1,0
811,returns,T1,Op_return,2,0
811,the,P,NONE,3,0
811,current,T3,Variable,4,0
811,filehandle,T3,Variable,5,0
811,value,P,NONE,6,0
811,.,P,NONE,7,0
812,On,T4,Op_return,0,0
812,success,T5,Variable,1,0
812,",",P,NONE,2,0
812,the,P,NONE,3,0
812,current,T6,Variable,4,0
812,filehandle,T6,Variable,5,0
812,retains,T7,Pred_Name,6,0
812,its,T8,Variable,7,0
812,value,T8,Variable,8,0
812,.,P,NONE,9,0
813,IMPLEMENTATION,P,NONE,0,0
813,Operations,T14,Pred_Name,1,0
813,that,T14,Pred_Name,2,0
813,change,T14,Pred_Name,3,0
813,the,P,NONE,4,0
813,current,T9,Variable,5,0
813,filehandle,T9,Variable,6,0
813,",",P,NONE,7,0
813,like,P,NONE,8,0
813,LOOKUP,T12,OperationName,9,0
813,or,T11,or,10,0
813,CREATE,T13,OperationName,11,0
813,",",P,NONE,12,0
813,do,T10,Pred_Name,13,0
813,not,T10,Pred_Name,14,0
813,automatically,T10,Pred_Name,15,0
813,return,T10,Pred_Name,16,0
813,the,P,NONE,17,0
813,new,T15,Variable,18,0
813,filehandle,T15,Variable,19,0
813,as,P,NONE,20,0
813,a,P,NONE,21,0
813,result,P,NONE,22,0
813,.,P,NONE,23,0
814,For,P,NONE,0,0
814,"instance,",P,NONE,1,0
814,if,T17,if_else,2,0
814,a,P,NONE,3,0
814,client,P,NONE,4,0
814,needs,P,NONE,5,0
814,to,P,NONE,6,0
814,look,T20,Func_Name,7,0
814,up,T20,Func_Name,8,0
814,a,P,NONE,9,0
814,directory,T19,Variable,10,0
814,entry,T19,Variable,11,0
814,and,P,NONE,12,0
814,obtain,T21,Pred_Name,13,0
814,its,T22,Variable,14,0
814,filehandle,T22,Variable,15,0
814,",",P,NONE,16,0
814,then,P,NONE,17,0
814,the,P,NONE,18,0
814,following,P,NONE,19,0
814,request,P,NONE,20,0
814,is,P,NONE,21,0
814,needed,P,NONE,22,0
814,.,P,NONE,23,0
815,PUTFH,T3,OperationName,0,0
815,replaces,T2,Func_Name,1,0
815,the,P,NONE,2,0
815,current,T1,Variable,3,0
815,filehandle,T1,Variable,4,0
815,with,P,NONE,5,0
815,the,P,NONE,6,0
815,filehandle,T4,Variable,7,0
815,provided,P,NONE,8,0
815,as,P,NONE,9,0
815,an,P,NONE,10,0
815,argument,P,NONE,11,0
815,.,P,NONE,12,0
816,If,T8,if_else,0,0
816,the,P,NONE,1,0
816,security,T10,Variable,2,0
816,mechanism,T10,Variable,3,0
816,used,P,NONE,4,0
816,by,P,NONE,5,0
816,the,P,NONE,6,0
816,requester,P,NONE,7,0
816,does,T11,Pred_Name,8,0
816,not,T11,Pred_Name,9,0
816,meet,T11,Pred_Name,10,0
816,the,P,NONE,11,0
816,requirements,T12,Variable,12,0
816,of,T15,Pred_Name,13,0
816,the,T15,Pred_Name,14,0
816,filehandle,T13,Variable,15,0
816,provided,T14,Pred_Name,16,0
816,to,P,NONE,17,0
816,this,T23,Variable,18,0
816,operation,T23,Variable,19,0
816,",",P,NONE,20,0
816,the,P,NONE,21,0
816,server,P,NONE,22,0
816,MUST,P,NONE,23,0
816,return,T5,Op_return,24,0
816,NFS4ERR_WRONGSEC,T7,Value,25,0
816,.,P,NONE,26,0
817,IMPLEMENTATION,P,NONE,0,0
817,PUTFH,T17,OperationName,1,0
817,is,T16,Pred_Name,2,0
817,commonly,T16,Pred_Name,3,0
817,used,T16,Pred_Name,4,0
817,as,T16,Pred_Name,5,0
817,the,P,NONE,6,0
817,first,T18,Variable,7,0
817,operator,T18,Variable,8,0
817,in,T19,Pred_Name,9,0
817,an,T19,Pred_Name,10,0
817,NFS,T19,Pred_Name,11,0
817,request,T19,Pred_Name,12,0
817,to,T19,Pred_Name,13,0
817,set,T20,Pred_Name,14,0
817,the,P,NONE,15,0
817,context,T21,Variable,16,0
817,for,P,NONE,17,0
817,operations,T24,Variable,18,0
817,that,P,NONE,19,0
817,follow,P,NONE,20,0
817,it,P,NONE,21,0
817,.,P,NONE,22,0
818,This,P,NONE,0,2
818,operation,P,NONE,1,2
818,is,P,NONE,2,2
818,used,P,NONE,3,2
818,to,P,NONE,4,2
818,notify,P,NONE,5,2
818,the,P,NONE,6,2
818,server,P,NONE,7,2
818,that,P,NONE,8,2
818,the,P,NONE,9,2
818,lock_owner,T17,Variable,10,2
818,is,T14,Pred_Name,11,2
818,no,T14,Pred_Name,12,2
818,longer,T14,Pred_Name,13,2
818,in,T14,Pred_Name,14,2
818,use,T14,Pred_Name,15,2
818,by,T14,Pred_Name,16,2
818,the,P,NONE,17,2
818,client,P,NONE,18,2
818,and,P,NONE,19,2
818,that,P,NONE,20,2
818,future,P,NONE,21,2
818,client,T20,Variable,22,2
818,requests,T20,Variable,23,2
818,will,T18,Pred_Name,24,2
818,not,T18,Pred_Name,25,2
818,reference,T18,Pred_Name,26,2
818,this,P,NONE,27,2
818,lock_owner,T19,Variable,28,2
818,.,P,NONE,29,2
819,This,P,NONE,0,2
819,allows,P,NONE,1,2
819,the,P,NONE,2,2
819,server,P,NONE,3,2
819,to,T9,Pred_Name,4,2
819,release,T9,Pred_Name,5,2
819,cached,T11,Variable,6,2
819,state,T11,Variable,7,2
819,related,T12,Pred_Name,8,2
819,to,T12,Pred_Name,9,2
819,the,P,NONE,10,2
819,specified,P,NONE,11,2
819,lock_owner,T13,Variable,12,2
819,.,P,NONE,13,2
820,If,T1,if_else,0,2
820,file,T3,Variable,1,2
820,locks,T3,Variable,2,2
820,associated,T2,Pred_Name,3,2
820,with,T2,Pred_Name,4,2
820,the,P,NONE,5,2
820,lock_owner,T4,Variable,6,2
820,are,T5,Func_Name,7,2
820,held,T5,Func_Name,8,2
820,at,T5,Func_Name,9,2
820,the,P,NONE,10,2
820,server,P,NONE,11,2
820,",",P,NONE,12,2
820,the,P,NONE,13,2
820,error,P,NONE,14,2
820,NFS4ERR_LOCKS_HELD,T8,Value,15,2
820,will,P,NONE,16,2
820,be,P,NONE,17,2
820,returned,T7,Op_return,18,2
820,and,P,NONE,19,2
820,no,P,NONE,20,2
820,further,P,NONE,21,2
820,action,P,NONE,22,2
820,will,P,NONE,23,2
820,be,P,NONE,24,2
820,taken,P,NONE,25,2
820,.,P,NONE,26,2
821,IMPLEMENTATION,P,NONE,0,2
821,The,P,NONE,1,2
821,client,P,NONE,2,2
821,may,T21,Pred_Name,3,2
821,choose,T21,Pred_Name,4,2
821,to,T21,Pred_Name,5,2
821,use,P,NONE,6,2
821,this,P,NONE,7,2
821,operation,T23,Variable,8,2
821,to,T24,Pred_Name,9,2
821,ease,T24,Pred_Name,10,2
821,the,T24,Pred_Name,11,2
821,amount,T24,Pred_Name,12,2
821,of,T24,Pred_Name,13,2
821,server,T25,Variable,14,2
821,state,T25,Variable,15,2
821,that,P,NONE,16,2
821,is,P,NONE,17,2
821,held,P,NONE,18,2
821,.,P,NONE,19,2
822,Information,P,NONE,0,2
822,that,P,NONE,1,2
822,can,T28,Pred_Name,2,2
822,be,T28,Pred_Name,3,2
822,released,T28,Pred_Name,4,2
822,when,P,NONE,5,2
822,a,P,NONE,6,2
822,RELEASE_LOCKOWNER,T27,OperationName,7,2
822,is,P,NONE,8,2
822,done,P,NONE,9,2
822,includes,T26,Pred_Name,10,2
822,the,T26,Pred_Name,11,2
822,specified,T26,Pred_Name,12,2
822,lock-owner,P,NONE,13,2
822,"string,",P,NONE,14,2
822,the,P,NONE,15,2
822,seqid,P,NONE,16,2
822,associated,P,NONE,17,2
822,with,P,NONE,18,2
822,the,P,NONE,19,2
822,"lock-owner,",P,NONE,20,2
822,any,P,NONE,21,2
822,saved,P,NONE,22,2
822,reply,P,NONE,23,2
822,for,P,NONE,24,2
822,the,P,NONE,25,2
822,"lock-owner,",P,NONE,26,2
822,and,P,NONE,27,2
822,any,P,NONE,28,2
822,lock,P,NONE,29,2
822,stateids,P,NONE,30,2
822,associated,P,NONE,31,2
822,with,P,NONE,32,2
822,that,P,NONE,33,2
822,lock-owner,P,NONE,34,2
822,.,P,NONE,35,2
823,"Therefore,",P,NONE,0,2
823,if,T29,if_else,1,2
823,the,P,NONE,2,2
823,client,P,NONE,3,2
823,knows,P,NONE,4,2
823,for,P,NONE,5,2
823,certain,P,NONE,6,2
823,that,P,NONE,7,2
823,the,P,NONE,8,2
823,lock_owner,T32,Variable,9,2
823,will,T31,Pred_Name,10,2
823,no,T31,Pred_Name,11,2
823,longer,T31,Pred_Name,12,2
823,be,T31,Pred_Name,13,2
823,used,T31,Pred_Name,14,2
823,to,P,NONE,15,2
823,either,P,NONE,16,2
823,reference,T35,Func_Name,17,2
823,existing,T34,Variable,18,2
823,lock,T34,Variable,19,2
823,stateids,T34,Variable,20,2
823,associated,T33,Pred_Name,21,2
823,with,P,NONE,22,2
823,the,P,NONE,23,2
823,lock-owner,T36,Variable,24,2
823,or,T39,or,25,2
823,create,T37,Func_Name,26,2
823,new,T38,Variable,27,2
823,ones,T38,Variable,28,2
823,",",P,NONE,29,2
823,it,P,NONE,30,2
823,should,T41,Pred_Name,31,2
823,use,T41,Pred_Name,32,2
823,RELEASE_LOCKOWNER,T42,OperationName,33,2
823,.,P,NONE,34,2
824,The,P,NONE,0,4
824,TEST_STATEID,T4,OperationName,1,4
824,operation,P,NONE,2,4
824,is,P,NONE,3,4
824,used,P,NONE,4,4
824,to,P,NONE,5,4
824,check,T1,Pred_Name,6,4
824,the,P,NONE,7,4
824,validity,T2,Pred_Name,8,4
824,of,P,NONE,9,4
824,a,P,NONE,10,4
824,set,T3,Variable,11,4
824,of,T3,Variable,12,4
824,stateids,T3,Variable,13,4
824,.,P,NONE,14,4
825,This,P,NONE,0,4
825,occurs,P,NONE,1,4
825,when,P,NONE,2,4
825,the,P,NONE,3,4
825,SEQUENCE,P,NONE,4,4
825,operation,P,NONE,5,4
825,returns,P,NONE,6,4
825,with,P,NONE,7,4
825,one,P,NONE,8,4
825,of,P,NONE,9,4
825,the,P,NONE,10,4
825,following,P,NONE,11,4
825,sr_status_flags,P,NONE,12,4
825,set:,P,NONE,13,4
825,o,P,NONE,14,4
825,SEQ4_STATUS_EXPIRED_SOME_STATE_REVOKED,P,NONE,15,4
825,o,P,NONE,16,4
825,SEQ4_STATUS_EXPIRED_ADMIN_STATE_REVOKED,P,NONE,17,4
825,o,P,NONE,18,4
825,SEQ4_STATUS_EXPIRED_RECALLABLE_STATE_REVOKED,P,NONE,19,4
825,The,P,NONE,20,4
825,client,P,NONE,21,4
825,can,P,NONE,22,4
825,use,P,NONE,23,4
825,TEST_STATEID,T15,Variable,24,4
825,one,P,NONE,25,4
825,or,P,NONE,26,4
825,more,P,NONE,27,4
825,times,P,NONE,28,4
825,to,P,NONE,29,4
825,test,T13,Pred_Name,30,4
825,the,P,NONE,31,4
825,validity,T16,Pred_Name,32,4
825,of,P,NONE,33,4
825,its,T17,Variable,34,4
825,stateids,T17,Variable,35,4
825,.,P,NONE,36,4
826,Each,P,NONE,0,4
826,use,P,NONE,1,4
826,of,P,NONE,2,4
826,TEST_STATEID,T37,Variable,3,4
826,allows,P,NONE,4,4
826,a,P,NONE,5,4
826,large,P,NONE,6,4
826,set,P,NONE,7,4
826,of,P,NONE,8,4
826,such,P,NONE,9,4
826,stateids,P,NONE,10,4
826,to,P,NONE,11,4
826,be,P,NONE,12,4
826,tested,P,NONE,13,4
826,and,P,NONE,14,4
826,avoids,P,NONE,15,4
826,problems,P,NONE,16,4
826,with,P,NONE,17,4
826,earlier,P,NONE,18,4
826,stateids,P,NONE,19,4
826,in,P,NONE,20,4
826,a,P,NONE,21,4
826,COMPOUND,P,NONE,22,4
826,request,P,NONE,23,4
826,from,P,NONE,24,4
826,interfering,P,NONE,25,4
826,with,P,NONE,26,4
826,the,P,NONE,27,4
826,checking,P,NONE,28,4
826,of,P,NONE,29,4
826,subsequent,P,NONE,30,4
826,"stateids,",P,NONE,31,4
826,as,P,NONE,32,4
826,would,P,NONE,33,4
826,happen,P,NONE,34,4
826,if,P,NONE,35,4
826,individual,P,NONE,36,4
826,stateids,P,NONE,37,4
826,were,P,NONE,38,4
826,tested,P,NONE,39,4
826,by,P,NONE,40,4
826,a,P,NONE,41,4
826,series,P,NONE,42,4
826,of,P,NONE,43,4
826,corresponding,P,NONE,44,4
826,by,P,NONE,45,4
826,operations,P,NONE,46,4
826,in,P,NONE,47,4
826,a,P,NONE,48,4
826,COMPOUND,P,NONE,49,4
826,request,P,NONE,50,4
826,.,P,NONE,51,4
827,For,P,NONE,0,4
827,each,P,NONE,1,4
827,"stateid,",P,NONE,2,4
827,the,P,NONE,3,4
827,server,P,NONE,4,4
827,returns,T25,Op_return,5,4
827,the,P,NONE,6,4
827,status,T27,Variable,7,4
827,code,T27,Variable,8,4
827,that,P,NONE,9,4
827,would,P,NONE,10,4
827,be,P,NONE,11,4
827,returned,P,NONE,12,4
827,if,T28,if_else,13,4
827,that,P,NONE,14,4
827,stateid,T29,Variable,15,4
827,were,P,NONE,16,4
827,to,P,NONE,17,4
827,be,P,NONE,18,4
827,used,T30,Pred_Name,19,4
827,in,P,NONE,20,4
827,normal,T31,Variable,21,4
827,operation,T31,Variable,22,4
827,.,P,NONE,23,4
828,Returning,T23,Op_return,0,4
828,such,P,NONE,1,4
828,a,P,NONE,2,4
828,status,T24,Variable,3,4
828,indication,T24,Variable,4,4
828,is,T32,Pred_Name,5,4
828,not,T32,Pred_Name,6,4
828,an,P,NONE,7,4
828,error,T33,Variable,8,4
828,and,P,NONE,9,4
828,does,T34,Pred_Name,10,4
828,not,T34,Pred_Name,11,4
828,cause,P,NONE,12,4
828,COMPOUND,T35,Variable,13,4
828,processing,T35,Variable,14,4
828,to,P,NONE,15,4
828,terminate,T36,Variable,16,4
828,.,P,NONE,17,4
829,All,T19,Variable,0,4
829,stateids,T19,Variable,1,4
829,are,P,NONE,2,4
829,interpreted,T22,Pred_Name,3,4
829,as,P,NONE,4,4
829,being,P,NONE,5,4
829,associated,T18,Pred_Name,6,4
829,with,P,NONE,7,4
829,the,P,NONE,8,4
829,client,P,NONE,9,4
829,for,P,NONE,10,4
829,the,P,NONE,11,4
829,current,T21,Variable,12,4
829,session,T21,Variable,13,4
829,.,P,NONE,14,4
830,The,P,NONE,0,4
830,valid,P,NONE,1,4
830,status,P,NONE,2,4
830,values,P,NONE,3,4
830,in,P,NONE,4,4
830,the,P,NONE,5,4
830,returned,T5,Op_return,6,4
830,status_code,P,NONE,7,4
830,array,P,NONE,8,4
830,are,P,NONE,9,4
830,NFS4ERR_OK,T6,Value,10,4
830,",",P,NONE,11,4
830,NFS4ERR_BAD_STATEID,T7,Value,12,4
830,",",P,NONE,13,4
830,NFS4ERR_OLD_STATEID,T8,Value,14,4
830,",",P,NONE,15,4
830,NFS4ERR_EXPIRED,T9,Value,16,4
830,",",P,NONE,17,4
830,NFS4ERR_ADMIN_REVOKED,T10,Value,18,4
830,",",P,NONE,19,4
830,and,T12,and,20,4
830,NFS4ERR_DELEG_REVOKED,T11,Value,21,4
830,.,P,NONE,22,4
831,BIND_CONN_TO_SESSION,T119,OperationName,0,2
831,is,P,NONE,1,2
831,used,P,NONE,2,2
831,to,P,NONE,3,2
831,associate,T145,Func_Name,4,2
831,additional,T146,Variable,5,2
831,connections,T146,Variable,6,2
831,with,P,NONE,7,2
831,a,P,NONE,8,2
831,session,T147,Variable,9,2
831,.,P,NONE,10,2
832,It,T153,OperationName,0,2
832,MUST,P,NONE,1,2
832,be,P,NONE,2,2
832,used,T152,Func_Name,3,2
832,on,P,NONE,4,2
832,the,P,NONE,5,2
832,connection,T154,Variable,6,2
832,being,P,NONE,7,2
832,associated,T155,Pred_Name,8,2
832,with,P,NONE,9,2
832,the,P,NONE,10,2
832,session,T156,Variable,11,2
832,.,P,NONE,12,2
833,It,T157,OperationName,0,2
833,MUST,P,NONE,1,2
833,be,P,NONE,2,2
833,the,P,NONE,3,2
833,only,T121,Pred_Name,4,2
833,operation,T121,Pred_Name,5,2
833,in,P,NONE,6,2
833,the,P,NONE,7,2
833,COMPOUND,T159,OperationName,8,2
833,procedure,P,NONE,9,2
833,.,P,NONE,10,2
834,If,T114,if_else,0,2
834,SP4_NONE,T113,Value,1,2
834,(Section,P,NONE,2,2
834,18.35),P,NONE,3,2
834,state,P,NONE,4,2
834,protection,P,NONE,5,2
834,is,T117,Pred_Name,6,2
834,used,T117,Pred_Name,7,2
834,",",P,NONE,8,2
834,any,P,NONE,9,2
834,principal,T125,Variable,10,2
834,",",P,NONE,11,2
834,security,T126,Variable,12,2
834,"flavor,",T126,Variable,13,2
834,or,T123,or,14,2
834,RPCSEC_GSS,T124,Variable,15,2
834,context,P,NONE,16,2
834,MAY,T120,Func_Name,17,2
834,be,T120,Func_Name,18,2
834,used,T120,Func_Name,19,2
834,to,P,NONE,20,2
834,invoke,P,NONE,21,2
834,the,P,NONE,22,2
834,operation,T122,OperationName,23,2
834,.,P,NONE,24,2
835,If,T115,if_else,0,2
835,SP4_MACH_CRED,T112,Variable,1,2
835,is,T82,Pred_Name,2,2
835,used,T82,Pred_Name,3,2
835,",",P,NONE,4,2
835,RPCSEC_GSS,T127,Variable,5,2
835,MUST,P,NONE,6,2
835,be,P,NONE,7,2
835,used,P,NONE,8,2
835,with,T129,Pred_Name,9,2
835,the,P,NONE,10,2
835,integrity,T130,Variable,11,2
835,or,T132,or,12,2
835,privacy,T131,Variable,13,2
835,"services,",T131,Variable,14,2
835,using,P,NONE,15,2
835,the,P,NONE,16,2
835,principal,T134,Variable,17,2
835,that,T133,Func_Name,18,2
835,created,T135,Pred_Name,19,2
835,the,P,NONE,20,2
835,client,T136,Variable,21,2
835,ID,T136,Variable,22,2
835,.,P,NONE,23,2
836,If,T116,if_else,0,2
836,SP4_SSV,T111,Variable,1,2
836,is,T118,Pred_Name,2,2
836,used,T118,Pred_Name,3,2
836,",",P,NONE,4,2
836,RPCSEC_GSS,T128,Value,5,2
836,with,T137,and,6,2
836,the,P,NONE,7,2
836,SSV,T138,OperationName,8,2
836,GSS,T138,OperationName,9,2
836,mechanism,P,NONE,10,2
836,(Section,P,NONE,11,2
836,2.10.9),P,NONE,12,2
836,and,T142,and,13,2
836,integrity,T139,Variable,14,2
836,or,T141,or,15,2
836,privacy,T140,Variable,16,2
836,MUST,T143,Func_Name,17,2
836,be,T143,Func_Name,18,2
836,used,T143,Func_Name,19,2
836,.,P,NONE,20,2
837,"If,",P,NONE,0,2
837,when,T107,if_else,1,2
837,the,P,NONE,2,2
837,client,T110,Variable,3,2
837,ID,T110,Variable,4,2
837,was,T108,Pred_Name,5,2
837,created,T108,Pred_Name,6,2
837,",",P,NONE,7,2
837,the,P,NONE,8,2
837,client,P,NONE,9,2
837,opted,T150,Func_Name,10,2
837,for,P,NONE,11,2
837,SP4_NONE,T151,OperationName,12,2
837,state,P,NONE,13,2
837,"protection,",P,NONE,14,2
837,the,P,NONE,15,2
837,client,P,NONE,16,2
837,is,T144,Pred_Name,17,2
837,not,T144,Pred_Name,18,2
837,required,T144,Pred_Name,19,2
837,to,T144,Pred_Name,20,2
837,use,T144,Pred_Name,21,2
837,BIND_CONN_TO_SESSION,T148,OperationName,22,2
837,to,T158,Func_Name,23,2
837,associate,T158,Func_Name,24,2
837,the,P,NONE,25,2
837,connection,T160,Variable,26,2
837,with,P,NONE,27,2
837,the,P,NONE,28,2
837,session,T161,Variable,29,2
837,",",P,NONE,30,2
837,unless,T226,if_else,31,2
837,the,P,NONE,32,2
837,client,P,NONE,33,2
837,wishes,T230,Pred_Name,34,2
837,to,T230,Pred_Name,35,2
